,GSPC.Open,GSPC.High,GSPC.Low,GSPC.Close,GSPC.Volume,GSPC.Adjusted,GSPC.Return
108,2663.51001,2696.149902,2621.530029,2695.949951,5141470000,2695.949951,-0.00152222836166173
109,2691.26001,2708.540039,2623.139893,2633.080078,4216690000,2633.080078,-0.0233201187494894
110,2630.860107,2647.51001,2583.22998,2637.719971,4151030000,2637.719971,0.00176215415503973
111,2664.439941,2674.350098,2621.300049,2636.780029,3905870000,2636.780029,-0.000356346393981931
112,2658.22998,2685.439941,2650.26001,2651.070068,3958890000,2651.070068,0.00541950365325676
113,2658.699951,2670.189941,2637.27002,2650.540039,3927720000,2650.540039,-0.000199930211727626
114,2629.679932,2635.070068,2593.840088,2599.949951,4035020000,2599.949951,-0.0190867095971456
115,2590.75,2601.129883,2530.540039,2545.939941,4616350000,2545.939941,-0.0207734806507435
116,2559.899902,2573.98999,2528.709961,2546.159912,4470880000,2546.159912,8.64007027257627e-05
117,2547.050049,2585.290039,2488.959961,2506.959961,5127940000,2506.959961,-0.0153957144699559
118,2496.77002,2509.629883,2441.179932,2467.419922,5585780000,2467.419922,-0.0157721063020998
119,2465.379883,2504.409912,2408.550049,2416.620117,7609010000,2416.620117,-0.0205882284353219
120,2400.560059,2410.340088,2351.100098,2351.100098,2613930000,2351.100098,-0.0271122542343713
121,2363.120117,2467.76001,2346.580078,2467.699951,4233990000,2467.699951,0.0495937425629762
122,2442.5,2489.100098,2397.939941,2488.830078,4096610000,2488.830078,0.00856268080381378
123,2498.77002,2520.27002,2472.889893,2485.73999,3702620000,2485.73999,-0.0012415825521054
124,2498.939941,2509.23999,2482.820068,2506.850098,3442870000,2506.850098,0.00849248436478662
125,2476.959961,2519.48999,2467.469971,2510.030029,3733160000,2510.030029,0.00126849666940082
126,2491.919922,2493.139893,2443.959961,2447.889893,3822860000,2447.889893,-0.0247567301116141
127,2474.330078,2538.070068,2474.330078,2531.939941,4213410000,2531.939941,0.0343357142984045
128,2535.610107,2566.159912,2524.560059,2549.689941,4104710000,2549.689941,0.00701043484980515
129,2568.110107,2579.820068,2547.560059,2574.409912,4083030000,2574.409912,0.00969528514133946
130,2580,2595.320068,2568.889893,2584.959961,4052480000,2584.959961,0.00409804551746923
131,2573.51001,2597.820068,2562.02002,2596.639893,3704500000,2596.639893,0.00451841892184728
132,2588.110107,2596.27002,2577.399902,2596.26001,3434490000,2596.26001,-0.000146297914094345
133,2580.310059,2589.320068,2570.409912,2582.610107,3664450000,2582.610107,-0.00525752542019087
134,2585.100098,2613.080078,2585.100098,2610.300049,3572330000,2610.300049,0.0107216888546003
135,2614.75,2625.76001,2612.679932,2616.100098,3863770000,2616.100098,0.00222198555381475
136,2609.280029,2645.060059,2606.360107,2635.959961,3772270000,2635.959961,0.00759140027370624
137,2651.27002,2675.469971,2647.580078,2670.709961,3986730000,2670.709961,0.0131830530486574
138,2657.879883,2657.879883,2617.27002,2632.899902,3908030000,2632.899902,-0.0141573063163484
139,2643.47998,2653.189941,2612.860107,2638.699951,3335610000,2638.699951,0.00220291283979088
140,2638.840088,2647.199951,2627.01001,2642.330078,3433250000,2642.330078,0.00137572557221755
141,2657.439941,2672.379883,2657.330078,2664.76001,3814080000,2664.76001,0.00848869419712218
